threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.518,1278,15,0.0288648,B,A,B,True,False,False,-15.8089,-15.6769,0.132078,0.63258,-0.277234,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.39962340053171, ""B"": -15.676857841113815, ""C"": -19.863033278714283, ""D"": -16.120326466159895}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.518,1267,15,0.029049,B,A,B,True,False,False,-17.0755,-17.1029,-0.0273947,0.233699,-0.215735,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.8872079733992, ""B"": -17.102942576166242, ""C"": -18.156883411109447, ""D"": -20.781981660984457}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.519,1278,15,0.0293151,B,B,B,True,True,True,-15.8089,-14.8368,0.972154,0.63258,1.34883,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.18561557913199, ""B"": -14.836782392318128, ""C"": -20.463772613664332, ""D"": -16.284435246954672}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.519,1267,15,0.0291582,B,A,B,True,False,False,-17.0755,-17.0913,-0.0157263,0.233699,-0.0539699,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.03730421909131, ""B"": -17.091274131758837, ""C"": -18.63977437466383, ""D"": -19.585084285587072}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.52,1278,15,0.0290632,B,A,B,True,False,False,-15.8089,-15.8331,-0.0242115,0.63258,-0.251223,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.581924431258813, ""B"": -15.833147483150242, ""C"": -20.889666719369416, ""D"": -16.033765213214792}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.52,1267,15,0.0287453,B,A,B,True,False,False,-17.0755,-17.2871,-0.211517,0.233699,-0.113434,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.173631192359608, ""B"": -17.287064787058625, ""C"": -18.4634160483256, ""D"": -20.329885628074408}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.521,1278,15,0.0282455,B,B,B,True,True,True,-15.8089,-16.0057,-0.19674,0.63258,0.14174,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.147415629122406, ""B"": -16.00567612447776, ""C"": -20.451359871716704, ""D"": -16.481802488444373}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.521,1267,15,0.0288664,B,B,B,True,True,True,-17.0755,-17.6174,-0.541813,0.233699,0.258419,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.875779786263593, ""B"": -17.617360822332557, ""C"": -18.29841920733452, ""D"": -20.845174511428922}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.522,1278,15,0.0295525,B,A,B,True,False,False,-15.8089,-15.9876,-0.178655,0.63258,-0.0541636,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.933426923584193, ""B"": -15.987590562959667, ""C"": -20.044127897679573, ""D"": -16.475315508199856}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.522,1267,15,0.0308748,B,B,B,True,True,True,-17.0755,-17.4161,-0.340551,0.233699,0.268444,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.684542832430452, ""B"": -17.41609852842521, ""C"": -18.53081052750349, ""D"": -21.09371262229979}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.523,1278,15,0.0289502,B,B,B,True,True,True,-15.8089,-16.2703,-0.461391,0.63258,0.344407,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.61473349109292, ""B"": -16.270326719037257, ""C"": -20.99305202785763, ""D"": -16.74540372262709}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.523,1267,15,0.0290257,B,A,B,True,False,False,-17.0755,-17.8365,-0.760918,0.233699,-0.220146,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.616319885943085, ""B"": -17.836465562926605, ""C"": -18.452305652201176, ""D"": -20.861626707948744}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.524,1278,15,0.0280241,B,B,B,True,True,True,-15.8089,-15.5067,0.302226,0.63258,0.0646861,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.571396287996322, ""B"": -15.506710145331454, ""C"": -19.944136719190283, ""D"": -16.075994471553713}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.524,1267,15,0.0288352,B,B,B,True,True,True,-17.0755,-17.1625,-0.0869869,0.233699,0.206717,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.369251404190436, ""B"": -17.16253474462428, ""C"": -18.182553309947252, ""D"": -20.75383143220097}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.525,1278,15,0.0290036,B,A,B,True,False,False,-15.8089,-15.9362,-0.127228,0.63258,-0.0441003,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.892063512466848, ""B"": -15.936163798731286, ""C"": -20.308616012596758, ""D"": -16.30814263317734}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.525,1267,15,0.0296419,B,B,B,True,True,True,-17.0755,-17.6325,-0.556983,0.233699,0.128391,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.76092181482818, ""B"": -17.6325309901149, ""C"": -18.34485699236393, ""D"": -21.00644763931632}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.526,1278,15,0.0287963,B,B,B,True,True,True,-15.8089,-15.8231,-0.0142115,0.63258,0.20408,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.02722714864649, ""B"": -15.823147484334186, ""C"": -20.38583788674441, ""D"": -16.125724833342247}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.526,1267,15,0.0281357,B,A,B,True,False,False,-17.0755,-17.441,-0.36549,0.233699,-0.755888,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.685149217490107, ""B"": -17.44103755944525, ""C"": -18.292072758078575, ""D"": -20.66235502809286}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.527,1278,15,0.030318,B,B,B,True,True,True,-15.8089,-15.8578,-0.0488979,0.63258,0.0785063,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.936340134823695, ""B"": -15.857833850022871, ""C"": -20.172933000634657, ""D"": -16.22718128201086}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.527,1267,15,0.0302129,B,A,B,True,False,False,-17.0755,-17.4245,-0.348948,0.233699,-0.0974886,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.327007145388052, ""B"": -17.424495710321935, ""C"": -18.2807982750237, ""D"": -20.7650446286425}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.528,1278,15,0.0289726,B,B,B,True,True,True,-15.8089,-15.6383,0.170607,0.63258,0.319394,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.957723370520398, ""B"": -15.638329170120414, ""C"": -20.127882538858103, ""D"": -16.416432447731495}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.528,1267,15,0.0280321,B,B,B,True,True,True,-17.0755,-17.5496,-0.474004,0.233699,0.03079,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.58034172700718, ""B"": -17.549551728516235, ""C"": -18.301688553765416, ""D"": -20.568108496256173}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.529,1278,15,0.0286139,B,A,B,True,False,False,-15.8089,-15.8637,-0.0547316,0.63258,-0.158418,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.705249472288415, ""B"": -15.863667530240491, ""C"": -20.052370414457982, ""D"": -16.24244619277306}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.529,1267,15,0.0286371,B,A,B,True,False,False,-17.0755,-17.3658,-0.290295,0.233699,-0.364949,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.00089444371406, ""B"": -17.365843084087828, ""C"": -17.917527524754405, ""D"": -20.9241858208552}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.53,1278,15,0.028679,B,B,B,True,True,True,-15.8089,-15.0877,0.721221,0.63258,1.2233,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.431135604623705, ""B"": -15.08771541621536, ""C"": -20.588372185389744, ""D"": -16.311015991843306}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.53,1267,15,0.0289755,B,A,B,True,False,False,-17.0755,-17.3554,-0.279858,0.233699,-0.0788077,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.276598360738717, ""B"": -17.355406094313366, ""C"": -18.55223281495273, ""D"": -19.57493388839066}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.531,1278,15,0.028542,B,A,B,True,False,False,-15.8089,-16.0893,-0.280331,0.63258,-0.260392,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.828875123988837, ""B"": -16.089267239149194, ""C"": -21.079627714207163, ""D"": -16.134757238673046}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.531,1267,15,0.0290237,B,A,B,True,False,False,-17.0755,-17.6948,-0.619247,0.233699,-0.295067,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.39972774288617, ""B"": -17.694795099494513, ""C"": -18.40600585564971, ""D"": -20.53805207880214}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.532,1278,15,0.0290843,B,A,B,True,False,False,-15.8089,-15.9809,-0.17195,0.63258,-0.103239,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.877647089306265, ""B"": -15.980885889119236, ""C"": -20.294047313305782, ""D"": -16.480141979875043}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.532,1267,15,0.0286364,B,B,B,True,True,True,-17.0755,-17.1371,-0.0616016,0.233699,0.171328,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.308477290091105, ""B"": -17.137149388334365, ""C"": -18.43523701839149, ""D"": -20.866124131716788}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.533,1278,15,0.0281548,B,B,B,True,True,True,-15.8089,-16.5855,-0.776517,0.63258,0.129388,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.714840705040842, ""B"": -16.58545314852381, ""C"": -21.093054464799934, ""D"": -17.005192698910832}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.533,1267,15,0.0294983,B,B,B,True,True,True,-17.0755,-17.308,-0.232474,0.233699,0.0511378,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.359160127467476, ""B"": -17.30802230682457, ""C"": -18.319659184664488, ""D"": -20.454556147102267}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.534,1278,15,0.0279102,B,B,B,True,True,True,-15.8089,-15.4796,0.329337,0.63258,0.150886,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.630485225003213, ""B"": -15.479599453043193, ""C"": -19.862472059452557, ""D"": -16.101767154643312}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.534,1267,15,0.0284386,B,B,B,True,True,True,-17.0755,-16.9817,0.0937985,0.233699,0.29032,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.272069339756854, ""B"": -16.98174931386893, ""C"": -18.101689936593175, ""D"": -20.51483356812969}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.535,1278,15,0.0288451,B,B,B,True,True,True,-15.8089,-15.9917,-0.182733,0.63258,0.15983,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.151499250670895, ""B"": -15.991669275186723, ""C"": -20.506250376507523, ""D"": -16.371997674461454}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.535,1267,15,0.028589,B,B,B,True,True,True,-17.0755,-17.2424,-0.166836,0.233699,0.127368,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.369752217433415, ""B"": -17.24238376930589, ""C"": -18.193233780562878, ""D"": -20.58989538019523}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.536,1278,15,0.0278903,B,B,B,True,True,True,-15.8089,-15.7752,0.0337332,0.63258,0.275807,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.05101000564173, ""B"": -15.77520280869794, ""C"": -20.3401920581382, ""D"": -16.089991267537698}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.536,1267,15,0.0284952,B,A,B,True,False,False,-17.0755,-17.196,-0.120497,0.233699,-0.7199,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.476144535292406, ""B"": -17.196044943557354, ""C"": -18.32514287903905, ""D"": -20.616764346137643}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.537,1278,15,0.0291607,B,B,B,True,True,True,-15.8089,-15.927,-0.118038,0.63258,0.153133,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.080107589717954, ""B"": -15.926974446570966, ""C"": -20.372412488912232, ""D"": -16.29898731643334}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.537,1267,15,0.0286089,B,A,B,True,False,False,-17.0755,-17.2365,-0.160971,0.233699,-0.222584,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.013934683578555, ""B"": -17.23651884130959, ""C"": -18.349037140607834, ""D"": -20.56868166057393}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.538,1278,15,0.028142,B,B,B,True,True,True,-15.8089,-15.7275,0.0814299,0.63258,0.261303,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.988809065427631, ""B"": -15.727506092283875, ""C"": -20.099226535647176, ""D"": -16.23866742104292}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.538,1267,15,0.0282986,B,A,B,True,False,False,-17.0755,-17.3325,-0.256909,0.233699,-0.127885,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.204571294249035, ""B"": -17.33245651177276, ""C"": -18.338627664372325, ""D"": -20.374960923101753}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.539,1278,15,0.0288331,B,A,B,True,False,False,-15.8089,-15.7514,0.0575552,0.63258,-0.216087,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.535293440334499, ""B"": -15.751380800415063, ""C"": -20.009340273216367, ""D"": -15.945969966007397}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.539,1267,15,0.0308746,B,A,B,True,False,False,-17.0755,-17.1372,-0.0616555,0.233699,-0.332679,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.804524098755792, ""B"": -17.137203363032313, ""C"": -17.99049912393093, ""D"": -20.605272106360644}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.54,1278,15,0.0283108,B,B,B,True,True,True,-15.8089,-14.8798,0.929091,0.63258,1.43835,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.350557663710788, ""B"": -14.879844770766795, ""C"": -20.57626037983573, ""D"": -16.318199012312107}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.54,1267,15,0.0285979,B,A,B,True,False,False,-17.0755,-17.1405,-0.0649208,0.233699,-0.0729333,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.067535296664573, ""B"": -17.140468605299247, ""C"": -18.577531039714813, ""D"": -19.497215614654124}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.541,1278,15,0.0297441,B,A,B,True,False,False,-15.8089,-15.9409,-0.131988,0.63258,-0.12709,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.81383321643807, ""B"": -15.940923527232371, ""C"": -21.05940918395936, ""D"": -16.09712361684069}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.541,1267,15,0.0296563,B,A,B,True,False,False,-17.0755,-17.3891,-0.313521,0.233699,-0.417968,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.971100470458623, ""B"": -17.389068409611355, ""C"": -18.37927929405123, ""D"": -20.18415289511904}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.542,1278,15,0.0289022,B,B,B,True,True,True,-15.8089,-16.3204,-0.511501,0.63258,0.03236,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.35279672779143, ""B"": -16.320436732610688, ""C"": -20.710683754601632, ""D"": -16.67167632910423}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.542,1267,15,0.0285365,B,B,B,True,True,True,-17.0755,-17.205,-0.129425,0.233699,0.0162589,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.221231976291165, ""B"": -17.204973051775596, ""C"": -18.700113588944077, ""D"": -20.9464298854582}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.543,1278,15,0.0295403,B,A,B,True,False,False,-15.8089,-15.6448,0.164146,0.63258,-0.312094,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.33269619429484, ""B"": -15.644789784622844, ""C"": -19.450905270627118, ""D"": -16.31966095068492}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.543,1267,15,0.0289659,B,B,B,True,True,True,-17.0755,-16.8268,0.248708,0.233699,0.535662,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.362501703901216, ""B"": -16.82683954339882, ""C"": -18.45881957374513, ""D"": -20.910122151486576}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.544,1278,15,0.029581,B,A,B,True,False,False,-15.8089,-16.2173,-0.408394,0.63258,-0.238499,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.978831309475936, ""B"": -16.217330307816155, ""C"": -20.213429086441465, ""D"": -16.771702409372665}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.544,1267,15,0.02918,B,B,B,True,True,True,-17.0755,-17.1235,-0.0479448,0.233699,0.427007,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.550499669392593, ""B"": -17.123492591068498, ""C"": -18.696717614308, ""D"": -20.981253169011325}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.545,1278,15,0.0281129,B,A,B,True,False,False,-15.8089,-15.7962,0.0127803,0.63258,-0.172017,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.624138228828087, ""B"": -15.796155650023138, ""C"": -20.04074753826717, ""D"": -16.43896035075886}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.545,1267,15,0.0319452,B,A,B,True,False,False,-17.0755,-16.9237,0.151826,0.233699,-0.241392,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.68232978018932, ""B"": -16.923721952247433, ""C"": -18.54564094915986, ""D"": -20.854496414773166}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.546,1278,15,0.0290926,B,A,B,True,False,False,-15.8089,-15.75,0.0589288,0.63258,-0.11431,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.635697649559006, ""B"": -15.750007167225704, ""C"": -19.930961955120438, ""D"": -16.489769399748184}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.546,1267,15,0.0283273,B,B,B,True,True,True,-17.0755,-16.9175,0.158069,0.233699,0.0550312,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.972510335035622, ""B"": -16.917479141877266, ""C"": -18.611850820481777, ""D"": -20.90798225160688}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.547,1278,15,0.027957,B,A,B,True,False,False,-15.8089,-15.8727,-0.0637347,0.63258,-0.248813,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.623858108418062, ""B"": -15.872670719254529, ""C"": -19.803162340343988, ""D"": -16.70854557090206}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.547,1267,15,0.0312057,B,B,B,True,True,True,-17.0755,-17.0944,-0.0188331,0.233699,0.06542,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.159800902649295, ""B"": -17.0943809231685, ""C"": -18.55559666454792, ""D"": -20.821914550382644}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.548,1278,15,0.0280153,B,A,B,True,False,False,-15.8089,-15.9025,-0.0935317,0.63258,-0.665852,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.23661534045823, ""B"": -15.90246770074009, ""C"": -19.711630432218954, ""D"": -16.39935250504641}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.548,1267,15,0.0285263,B,B,B,True,True,True,-17.0755,-16.8436,0.231906,0.233699,0.0452162,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.88885787781328, ""B"": -16.84364167471358, ""C"": -18.40447883680463, ""D"": -21.157959086354822}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.549,1278,15,0.0284013,B,B,B,True,True,True,-15.8089,-15.0554,0.75351,0.63258,1.07634,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.13177051092498, ""B"": -15.055426135688322, ""C"": -20.299163056006364, ""D"": -16.737825089134276}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.549,1267,15,0.0299491,B,B,B,True,True,True,-17.0755,-16.8801,0.195497,0.233699,0.11109,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.991141053615138, ""B"": -16.880051218395238, ""C"": -18.835447054356337, ""D"": -19.889216113369912}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.55,1278,15,0.0281526,B,A,B,True,False,False,-15.8089,-16.0883,-0.279366,0.63258,-0.629631,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.458671406144276, ""B"": -16.08830232199398, ""C"": -20.829619043841376, ""D"": -16.583002693078015}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.55,1267,15,0.0281385,B,A,B,True,False,False,-17.0755,-17.0518,0.0237582,0.233699,-0.0685784,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.983211181126535, ""B"": -17.051789597739116, ""C"": -18.678075327537954, ""D"": -20.59357813000679}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.551,1278,15,0.0280124,B,B,B,True,True,True,-15.8089,-15.9639,-0.154935,0.63258,0.0209248,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.984795530326664, ""B"": -15.96387068068725, ""C"": -20.623475605534622, ""D"": -16.41384193045087}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
