threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.461,1272,16,0.0291154,A,A,A,True,True,True,-13.7068,-15.8328,-2.12604,1.93063,0.581032,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -15.832813994893513, ""B"": -16.413846115756314, ""C"": -20.182701867539436, ""D"": -18.95638728146878}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.461,1269,16,0.029636,A,A,A,True,True,True,-14.9388,-16.8358,-1.89693,1.38537,1.24307,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -16.835759496767423, ""B"": -18.07882461221743, ""C"": -20.106911048293114, ""D"": -21.85541600547731}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.461,1278,16,0.0297915,B,A,B,True,False,False,-15.8089,-15.9558,-0.146819,0.63258,-0.0386373,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.917117417557165, ""B"": -15.955754739319673, ""C"": -20.272492506068374, ""D"": -16.419775150134228}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.461,1277,16,0.0307927,A,A,A,True,True,True,-14.712,-15.2501,-0.538125,1.81889,2.23296,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -15.25010175514035, ""B"": -17.483064282889245, ""C"": -18.05548548605293, ""D"": -23.10827104607597}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.461,1266,16,0.0292867,B,B,B,True,True,True,-15.1276,-16.2634,-1.13573,0.25,0.25,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -16.5133646922186, ""B"": -16.2633646922186, ""C"": -19.17454913680558, ""D"": -22.96223292470677}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.461,1267,16,0.0307075,B,A,B,True,False,False,-17.0755,-17.4094,-0.333848,0.233699,-0.00772818,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.4016672099242, ""B"": -17.409395394599414, ""C"": -18.44644662924111, ""D"": -20.710273846052587}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.462,1262,16,0.0292714,A,A,A,True,True,True,-12.3911,-14.1992,-1.80811,6.80929,5.80186,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -14.199176365087624, ""B"": -25.665052295429632, ""C"": -20.0010361073073, ""D"": -20.378768052025407}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.462,1264,16,0.0304551,A,A,A,True,True,True,-15.4029,-15.7696,-0.366644,4.77104,4.24201,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -15.76957500167191, ""B"": -21.343886911298796, ""C"": -20.011585108935833, ""D"": -23.60691379904165}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.462,1265,16,0.0302494,A,A,A,True,True,True,-16.6898,-17.7441,-1.0543,1.31968,1.66808,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -17.744135243818164, ""B"": -19.41221510716423, ""C"": -20.601570026410627, ""D"": -22.787435084581375}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.462,1257,16,0.0302701,A,A,A,True,True,True,-12.7524,-11.7707,0.981705,5.57247,6.21708,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -11.770738391205668, ""B"": -17.98782155290246, ""C"": -24.631207454949617, ""D"": -21.506967186927795}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.462,1258,16,0.0294756,A,A,A,True,True,True,-15.4685,-14.948,0.520542,2.53602,3.23686,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -14.947991242515855, ""B"": -26.056115180253983, ""C"": -18.184851422905922, ""D"": -22.95072560571134}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.462,1265,16,0.0300412,A,A,A,True,True,True,-15.4863,-16.8113,-1.32497,2.33835,1.38959,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -16.811283479444683, ""B"": -19.879122869344428, ""C"": -29.74013145803474, ""D"": -18.20087664911989}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.462,1261,16,0.0287509,A,A,A,True,True,True,-13.9754,-13.4805,0.494871,2.42178,2.54723,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.480517317540944, ""B"": -16.027749790331654, ""C"": -18.216926536522806, ""D"": -17.15603875009151}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.462,1272,16,0.0292519,A,A,A,True,True,True,-13.7068,-15.2247,-1.51792,1.93063,0.724414,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -15.224696033488726, ""B"": -15.949109791763476, ""C"": -20.040075266035274, ""D"": -18.697842111512728}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.462,1269,16,0.0292512,A,A,A,True,True,True,-14.9388,-15.8495,-0.910717,1.38537,1.25684,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -15.849547377729323, ""B"": -17.10638360719895, ""C"": -19.182525403797626, ""D"": -21.06853170040995}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.462,1278,16,0.0289797,B,A,B,True,False,False,-15.8089,-15.847,-0.0380193,0.63258,-0.0423385,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.804616736946627, ""B"": -15.84695528013981, ""C"": -20.34641732853197, ""D"": -16.357215420575812}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.462,1277,16,0.0291865,A,A,A,True,True,True,-14.712,-15.0879,-0.37596,1.81889,2.09812,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -15.087937353993766, ""B"": -17.186061927030096, ""C"": -18.088717425009236, ""D"": -23.017019126564264}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.462,1266,16,0.0284775,B,B,B,True,True,True,-15.1276,-15.1344,-0.00681862,0.25,0.375,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -15.509449881967157, ""B"": -15.134449881967157, ""C"": -19.16777711070972, ""D"": -23.57313992868876}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.462,1267,16,0.0300285,B,A,B,True,False,False,-17.0755,-17.2046,-0.129065,0.233699,-0.762181,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.44243213837035, ""B"": -17.204613034700742, ""C"": -18.342646166682243, ""D"": -20.570849103853106}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.463,1262,16,0.0300674,A,A,A,True,True,True,-12.3911,-13.9795,-1.58846,6.80929,5.70925,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -13.979528139650938, ""B"": -25.371440529357642, ""C"": -19.688776662340388, ""D"": -19.89609275667317}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.463,1264,16,0.0298371,A,A,A,True,True,True,-15.4029,-16.1047,-0.701743,4.77104,3.77339,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -16.104673416586593, ""B"": -21.63550332466002, ""C"": -19.878066323930398, ""D"": -23.035955632993137}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.463,1265,16,0.0301737,A,A,A,True,True,True,-16.6898,-17.7913,-1.1015,1.31968,1.62417,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -17.791334919864312, ""B"": -19.41550819648546, ""C"": -20.174581921557547, ""D"": -22.23216985166073}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.463,1257,16,0.0305273,A,A,A,True,True,True,-12.7524,-12.6118,0.140615,5.57247,5.66158,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -12.61182853486389, ""B"": -18.273408230394125, ""C"": -25.13513688929379, ""D"": -21.54515151679516}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.463,1258,16,0.0287608,A,A,A,True,True,True,-15.4685,-15.2814,0.187084,2.53602,3.00316,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -15.28144908149261, ""B"": -26.15049291215837, ""C"": -18.284613199532032, ""D"": -22.85172458179295}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.463,1265,16,0.0303569,A,A,A,True,True,True,-15.4863,-17.2272,-1.74089,2.33835,0.918441,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -17.22720335808117, ""B"": -19.977663575671613, ""C"": -29.457671635318547, ""D"": -18.145644258824177}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.463,1261,16,0.0305777,A,A,A,True,True,True,-13.9754,-13.9701,0.00528927,2.42178,2.25148,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.97009947244078, ""B"": -16.221583459747308, ""C"": -18.53569408832118, ""D"": -17.47591490668401}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.463,1272,16,0.0295366,A,A,A,True,True,True,-13.7068,-15.3853,-1.67857,1.93063,0.827837,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -15.38534801343485, ""B"": -16.213185006403364, ""C"": -19.903281103644986, ""D"": -18.689665599129512}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.463,1269,16,0.0293512,A,A,A,True,True,True,-14.9388,-16.5093,-1.57048,1.38537,1.26614,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -16.509305779924034, ""B"": -17.775443573802477, ""C"": -19.663730438798666, ""D"": -21.738900520838797}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.463,1278,16,0.0289498,B,A,B,True,False,False,-15.8089,-15.7746,0.0342861,0.63258,-0.105815,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.668834605254233, ""B"": -15.774649861530634, ""C"": -20.02817077650252, ""D"": -16.245655768201686}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.463,1277,16,0.0288627,A,A,A,True,True,True,-14.712,-15.2035,-0.491496,1.81889,2.01989,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -15.203473062254488, ""B"": -17.223364559933543, ""C"": -17.984719151630998, ""D"": -22.83800635067746}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.463,1266,16,0.0287811,B,B,B,True,True,True,-15.1276,-15.8434,-0.715783,0.25,0.25,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -16.093413853552192, ""B"": -15.843413853552192, ""C"": -18.987593868114345, ""D"": -23.120086315786466}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.463,1267,16,0.0289098,B,A,B,True,False,False,-17.0755,-17.2029,-0.127317,0.233699,-0.167948,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.0349168558605, ""B"": -17.20286462616059, ""C"": -18.37700394541025, ""D"": -20.59129098849371}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.464,1262,16,0.0292861,A,A,A,True,True,True,-12.3911,-13.891,-1.49998,6.80929,5.80341,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -13.891042729403125, ""B"": -23.981817771214992, ""C"": -19.69445407576859, ""D"": -19.891913089406444}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.464,1264,16,0.0291549,A,A,A,True,True,True,-15.4029,-15.6607,-0.257738,4.77104,4.05311,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -15.660668737487867, ""B"": -20.710028988638896, ""C"": -19.713776134420186, ""D"": -22.94993813286419}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.464,1265,16,0.0297409,A,A,A,True,True,True,-16.6898,-16.4535,0.236378,1.31968,2.41247,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -16.453459218726493, ""B"": -18.865925879887072, ""C"": -20.151730704455986, ""D"": -21.85568866878748}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.464,1257,16,0.0304339,A,A,A,True,True,True,-12.7524,-12.4198,0.332634,5.57247,5.80606,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -12.419809435959905, ""B"": -18.22586603462696, ""C"": -24.864843551069498, ""D"": -21.30492977425456}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.464,1258,16,0.0304987,A,A,A,True,True,True,-15.4685,-15.2589,0.209618,2.53602,2.90674,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -15.258914899197407, ""B"": -25.818477150052786, ""C"": -18.165659179911017, ""D"": -22.572320729494095}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.464,1265,16,0.0302739,A,A,A,True,True,True,-15.4863,-16.916,-1.42973,2.33835,1.04727,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -16.916036733135115, ""B"": -19.72067202499602, ""C"": -29.44813305628486, ""D"": -17.963307060999796}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.464,1261,16,0.0334035,A,A,A,True,True,True,-13.9754,-13.6089,0.366439,2.42178,2.48408,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.608949606306851, ""B"": -16.093032100918663, ""C"": -18.094575514551252, ""D"": -17.46988590002843}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.464,1272,16,0.0284419,A,A,A,True,True,True,-13.7068,-14.9426,-1.23586,1.93063,1.19183,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -14.942630376688612, ""B"": -16.13446027583268, ""C"": -19.877671344554983, ""D"": -18.171497176263074}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.464,1269,16,0.0282722,A,A,A,True,True,True,-14.9388,-16.3581,-1.41931,1.38537,1.39325,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -16.35813650531054, ""B"": -17.75138967030216, ""C"": -19.62871004268527, ""D"": -20.714650667272508}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.464,1278,16,0.0288743,B,B,B,True,True,True,-15.8089,-15.5597,0.249267,0.63258,0.196531,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.756199731491506, ""B"": -15.559669100068277, ""C"": -19.990759126885678, ""D"": -16.36418245593086}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.464,1277,16,0.029633,A,A,A,True,True,True,-14.712,-15.1629,-0.450926,1.81889,1.81613,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -15.162903209740762, ""B"": -16.979033130715834, ""C"": -17.777511968743056, ""D"": -22.71419773856178}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.464,1266,16,0.0287093,B,B,B,True,True,True,-15.1276,-15.024,0.103609,0.25,0.25,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -15.27402184321545, ""B"": -15.02402184321545, ""C"": -18.834227100680437, ""D"": -22.993309046141803}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.464,1267,16,0.0291136,B,A,B,True,False,False,-17.0755,-17.1485,-0.073,0.233699,-0.0871723,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.06137552348082, ""B"": -17.1485478464092, ""C"": -18.192302839830518, ""D"": -20.246750043239444}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.465,1262,16,0.0288896,A,A,A,True,True,True,-12.3911,-13.5393,-1.14825,6.80929,6.13837,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -13.539316860958934, ""B"": -25.527718185447156, ""C"": -19.677688034251332, ""D"": -20.240286138825468}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.465,1264,16,0.0297001,A,A,A,True,True,True,-15.4029,-16.1491,-0.746208,4.77104,3.67687,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -16.14913865388371, ""B"": -21.492602750196966, ""C"": -19.826010298449546, ""D"": -22.926056728567346}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.465,1265,16,0.0295285,A,A,A,True,True,True,-16.6898,-17.6794,-0.989523,1.31968,1.244,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -17.679359917528927, ""B"": -18.923364332295023, ""C"": -20.18715875656926, ""D"": -22.414343029260635}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.465,1257,16,0.0298679,A,A,A,True,True,True,-12.7524,-12.6544,0.0980826,5.57247,5.05768,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -12.65436049643904, ""B"": -17.712040688842535, ""C"": -24.645100015215576, ""D"": -21.552989169955254}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.465,1258,16,0.0285516,A,A,A,True,True,True,-15.4685,-14.5995,0.869003,2.53602,3.13509,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -14.599530705134384, ""B"": -25.564675264060497, ""C"": -17.73461609892547, ""D"": -22.613261042162776}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.465,1265,16,0.030033,A,A,A,True,True,True,-15.4863,-17.232,-1.74568,2.33835,0.586241,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -17.23199632379692, ""B"": -20.170578699558973, ""C"": -29.298983415821567, ""D"": -17.818237349623814}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.465,1261,16,0.0298676,A,A,A,True,True,True,-13.9754,-13.6647,0.310723,2.42178,2.5931,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.664666198659688, ""B"": -16.25776655644586, ""C"": -18.75950675504282, ""D"": -17.0117144302601}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.465,1272,16,0.0295166,A,A,A,True,True,True,-13.7068,-15.1597,-1.45292,1.93063,0.939438,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -15.159693797704676, ""B"": -16.099132206989452, ""C"": -19.885874871804845, ""D"": -18.530093016815954}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.465,1269,16,0.0300628,A,A,A,True,True,True,-14.9388,-16.4179,-1.47911,1.38537,1.3952,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -16.41794268092781, ""B"": -17.81314310304151, ""C"": -19.746728770434856, ""D"": -21.652016753330827}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.465,1278,16,0.0302183,B,A,B,True,False,False,-15.8089,-15.7154,0.0935181,0.63258,-0.289207,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.426210896577686, ""B"": -15.715417881234316, ""C"": -19.96819950248755, ""D"": -16.08829510002397}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.465,1277,16,0.0286967,A,A,A,True,True,True,-14.712,-15.2072,-0.495206,1.81889,2.15589,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -15.207182572805323, ""B"": -17.363071762636537, ""C"": -18.135081441956572, ""D"": -22.810001281555742}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.465,1266,16,0.0299531,B,B,B,True,True,True,-15.1276,-15.9201,-0.792467,0.25,0.25,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -16.17009806376882, ""B"": -15.920098063768819, ""C"": -18.917766499209392, ""D"": -23.10403027961729}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.465,1267,16,0.0296216,B,A,B,True,False,False,-17.0755,-17.0247,0.0508285,0.233699,-0.443274,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.58144510583952, ""B"": -17.02471934283676, ""C"": -17.891891149803996, ""D"": -20.626284568570554}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.466,1262,16,0.0297022,A,A,A,True,True,True,-12.3911,-12.2431,0.147932,6.80929,6.70138,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -12.24313163140323, ""B"": -23.614461419871077, ""C"": -18.944506940664724, ""D"": -19.54475392900349}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.466,1264,16,0.0291912,A,A,A,True,True,True,-15.4029,-15.9445,-0.541555,4.77104,4.18726,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -15.944485811050981, ""B"": -21.609153916768264, ""C"": -20.13174810493365, ""D"": -23.166809139584075}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.466,1265,16,0.0298728,A,A,A,True,True,True,-16.6898,-16.5979,0.0919201,1.31968,1.85462,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -16.597916910075583, ""B"": -18.45253625723126, ""C"": -20.121231338198413, ""D"": -22.361752405762672}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.466,1257,16,0.0293805,A,A,A,True,True,True,-12.7524,-13.011,-0.258574,5.57247,5.25585,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -13.011017249897122, ""B"": -18.266863103955984, ""C"": -25.177537676878273, ""D"": -21.481012411415577}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.466,1258,16,0.0305169,A,A,A,True,True,True,-15.4685,-15.0717,0.396853,2.53602,3.1682,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -15.071679877350107, ""B"": -26.233246253803372, ""C"": -18.239875385537744, ""D"": -22.50410512275994}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.466,1265,16,0.0302097,A,A,A,True,True,True,-15.4863,-17.0348,-1.54852,2.33835,0.842832,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -17.034828506060876, ""B"": -19.33154827123508, ""C"": -29.326826411532238, ""D"": -17.87766061653383}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.466,1261,16,0.0293804,A,A,A,True,True,True,-13.9754,-13.725,0.250357,2.42178,2.37764,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.725031407549977, ""B"": -16.102670577571644, ""C"": -18.354405811987817, ""D"": -17.230765479387856}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.466,1272,16,0.0342845,A,A,A,True,True,True,-13.7068,-14.2674,-0.5606,1.93063,1.79289,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -14.267373051749018, ""B"": -16.06026120459137, ""C"": -18.9409118819749, ""D"": -17.480827458770364}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.466,1269,16,0.0294916,A,A,A,True,True,True,-14.9388,-16.47,-1.53121,1.38537,1.50721,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -16.47004089319671, ""B"": -17.97725340630859, ""C"": -19.171444565057755, ""D"": -21.36627814034}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.466,1278,16,0.0294512,B,B,B,True,True,True,-15.8089,-14.8797,0.929282,0.63258,1.28282,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.162471410352737, ""B"": -14.87965427711606, ""C"": -20.385622392095684, ""D"": -16.318968786858022}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.466,1277,16,0.0304456,A,A,A,True,True,True,-14.712,-15.2101,-0.498145,1.81889,2.18641,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -15.2101223221689, ""B"": -17.39652821997879, ""C"": -17.48549282865133, ""D"": -22.921775459777564}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
